price,area,bedroom,bathroom,facade,urgent,floor,district,mean_land_price_of_district,facility
5.8,80.0,1.0,1.0,0.0,0.0,2.0,BINH TAN,0.0799054007556501,3.0
4.95,60.0,1.0,1.0,1.0,0.0,2.0,BINH TAN,0.0799054007556501,2.0
4.8,56.0,1.0,1.0,0.0,0.0,1.0,BINH TAN,0.0799054007556501,2.0
3.7,48.0,1.0,1.0,1.0,0.0,2.0,BINH TAN,0.0799054007556501,3.0
7.4,61.0,4.0,4.0,0.0,1.0,4.0,TAN PHU,0.08977856929214675,0.0
6.9,75.0,4.0,5.0,1.0,0.0,2.0,8,0.10265030798817504,2.0
3.5,42.0,2.0,1.0,1.0,1.0,2.0,TAN BINH,0.10818958685246544,0.0
5.6,54.0,4.0,3.0,1.0,0.0,3.0,6,0.0926808936585497,0.0
3.5,44.0,2.0,2.0,0.0,1.0,2.0,TAN PHU,0.08977856929214675,0.0
3.95,23.0,2.0,1.0,1.0,1.0,3.0,BINH THANH,0.11057247745426507,1.0
3.5,31.0,2.0,2.0,0.0,0.0,2.0,TAN PHU,0.08977856929214675,1.0
4.0,56.0,4.0,1.0,1.0,0.0,2.0,BINH TAN,0.0799054007556501,1.0
6.98,65.0,3.0,3.0,0.0,0.0,2.0,BINH THANH,0.11057247745426507,1.0
3.5,64.0,2.0,1.0,0.0,0.0,1.0,TAN BINH,0.10818958685246544,1.0
7.7,85.0,4.0,5.0,0.0,0.0,3.0,8,0.10265030798817504,0.0
5.0,60.0,3.0,1.0,1.0,0.0,1.0,3,0.11497351452777377,0.0
4.7,52.0,2.0,2.0,1.0,0.0,2.0,TAN PHU,0.08977856929214675,0.0
6.0,60.0,4.0,5.0,1.0,1.0,3.0,THU DUC,0.07739925980445196,2.0
4.0,35.0,2.0,2.0,1.0,0.0,2.0,6,0.0926808936585497,0.0
6.3,42.0,4.0,3.0,1.0,0.0,3.0,BINH THANH,0.11057247745426507,3.0
8.3,93.0,3.0,2.0,1.0,1.0,1.0,GO VAP,0.10348560001584498,2.0
3.68,56.0,2.0,2.0,1.0,0.0,2.0,12,0.06605619406752164,0.0
5.0,45.0,4.0,4.0,1.0,0.0,4.0,GO VAP,0.10348560001584498,0.0
4.8,52.0,4.0,3.0,1.0,0.0,3.0,9,0.0778805983721728,2.0
7.0,90.0,5.0,4.0,1.0,0.0,3.0,GO VAP,0.10348560001584498,0.0
1.8,50.0,3.0,2.0,0.0,0.0,1.0,12,0.06605619406752164,0.0
8.0,101.0,4.0,2.0,1.0,0.0,3.0,3,0.11497351452777377,0.0
3.0,50.0,2.0,2.0,0.0,0.0,3.0,12,0.06605619406752164,0.0
7.0,90.0,4.0,5.0,0.0,0.0,3.0,GO VAP,0.10348560001584498,0.0
6.0,44.0,4.0,6.0,1.0,0.0,3.0,GO VAP,0.10348560001584498,0.0
5.4,56.0,4.0,1.0,0.0,0.0,3.0,BINH TAN,0.0799054007556501,0.0
3.4,45.0,2.0,2.0,0.0,0.0,2.0,12,0.06605619406752164,0.0
6.0,48.0,2.0,2.0,1.0,0.0,1.0,5,0.14258525260156796,0.0
5.95,75.0,4.0,3.0,1.0,0.0,3.0,6,0.0926808936585497,0.0
4.9,45.0,3.0,2.0,1.0,1.0,2.0,TAN PHU,0.08977856929214675,2.0
4.8,57.0,4.0,1.0,1.0,0.0,3.0,8,0.10265030798817504,1.0
2.9,35.0,2.0,2.0,0.0,1.0,2.0,PHU NHUAN,0.12307967709930681,1.0
2.9,35.0,2.0,2.0,1.0,1.0,2.0,PHU NHUAN,0.12307967709930681,1.0
5.3,24.0,2.0,2.0,1.0,0.0,2.0,3,0.11497351452777377,0.0
5.7,30.0,2.0,3.0,1.0,1.0,3.0,PHU NHUAN,0.12307967709930681,2.0
6.15,40.0,3.0,1.0,0.0,1.0,3.0,PHU NHUAN,0.12307967709930681,0.0
4.15,55.0,4.0,5.0,0.0,1.0,2.0,NHA BE,0.07602489993755801,2.0
3.1,40.0,2.0,2.0,1.0,0.0,2.0,12,0.06605619406752164,1.0
2.5,52.0,2.0,2.0,0.0,0.0,1.0,GO VAP,0.10348560001584498,0.0
4.5,54.0,1.0,3.0,0.0,1.0,4.0,BINH THANH,0.11057247745426507,1.0
3.0,48.0,2.0,1.0,0.0,0.0,1.0,BINH TAN,0.0799054007556501,0.0
8.2,100.0,3.0,3.0,1.0,1.0,2.0,GO VAP,0.10348560001584498,0.0
3.57,25.0,2.0,1.0,0.0,0.0,2.0,11,0.11410860554881458,4.0
4.6,75.0,1.0,2.0,1.0,1.0,1.0,BINH THANH,0.11057247745426507,0.0
5.2,60.0,4.0,4.0,1.0,1.0,3.0,BINH THANH,0.11057247745426507,2.0
4.75,42.0,2.0,2.0,1.0,0.0,4.0,BINH THANH,0.11057247745426507,0.0
2.4,14.0,1.0,1.0,0.0,1.0,2.0,PHU NHUAN,0.12307967709930681,3.0
6.0,55.0,4.0,4.0,0.0,0.0,3.0,1,0.1352847565715967,2.0
5.0,65.0,1.0,4.0,0.0,1.0,2.0,BINH THANH,0.11057247745426507,1.0
5.7,43.0,2.0,4.0,1.0,0.0,3.0,1,0.1352847565715967,0.0
5.95,49.0,4.0,4.0,1.0,0.0,3.0,PHU NHUAN,0.12307967709930681,0.0
6.8,95.0,3.0,3.0,1.0,1.0,2.0,BINH THANH,0.11057247745426507,3.0
5.0,35.0,3.0,3.0,1.0,0.0,3.0,11,0.11410860554881458,0.0
6.0,101.0,3.0,3.0,1.0,1.0,2.0,BINH TAN,0.0799054007556501,0.0
1.5,16.0,2.0,2.0,0.0,0.0,1.0,12,0.06605619406752164,0.0
4.7,70.0,2.0,2.0,1.0,0.0,2.0,1,0.1352847565715967,1.0
5.9,60.0,4.0,4.0,1.0,0.0,3.0,BINH TAN,0.0799054007556501,3.0
5.65,54.0,1.0,1.0,1.0,0.0,2.0,BINH TAN,0.0799054007556501,3.0
6.2,66.0,5.0,6.0,1.0,0.0,4.0,BINH TAN,0.0799054007556501,0.0
4.3,60.0,3.0,2.0,1.0,1.0,3.0,BINH THANH,0.11057247745426507,3.0
3.0,41.0,3.0,2.0,0.0,0.0,2.0,THU DUC,0.07739925980445196,2.0
6.0,56.0,2.0,2.0,1.0,0.0,2.0,BINH THANH,0.11057247745426507,0.0
6.3,90.0,3.0,4.0,1.0,0.0,2.0,9,0.0778805983721728,1.0
4.8,28.0,2.0,3.0,1.0,0.0,3.0,1,0.1352847565715967,0.0
6.2,88.6,3.0,2.0,0.0,0.0,3.0,9,0.0778805983721728,0.0
5.35,62.0,2.0,1.0,0.0,0.0,1.0,TAN PHU,0.08977856929214675,0.0
5.1,52.0,2.0,2.0,1.0,0.0,1.0,TAN BINH,0.10818958685246544,3.0
4.1,53.0,3.0,2.0,0.0,0.0,2.0,TAN PHU,0.08977856929214675,1.0
5.25,60.0,4.0,4.0,1.0,1.0,2.0,BINH THANH,0.11057247745426507,0.0
2.25,44.0,2.0,2.0,0.0,0.0,2.0,GO VAP,0.10348560001584498,3.0
3.35,45.0,2.0,2.0,1.0,1.0,2.0,12,0.06605619406752164,0.0
6.9,68.0,5.0,6.0,1.0,0.0,4.0,12,0.06605619406752164,0.0
6.5,100.0,6.0,1.0,0.0,1.0,3.0,TAN BINH,0.10818958685246544,0.0
2.3,39.0,3.0,1.0,0.0,0.0,2.0,6,0.0926808936585497,0.0
1.75,33.0,2.0,1.0,0.0,0.0,2.0,BINH TAN,0.0799054007556501,0.0
7.88,100.0,4.0,3.0,0.0,0.0,3.0,6,0.0926808936585497,3.0
4.5,75.0,3.0,3.0,0.0,0.0,2.0,BINH THANH,0.11057247745426507,1.0
7.0,72.0,5.0,6.0,1.0,0.0,4.0,GO VAP,0.10348560001584498,1.0
6.4,72.0,5.0,5.0,1.0,0.0,4.0,BINH TAN,0.0799054007556501,0.0
3.0,42.0,2.0,2.0,1.0,0.0,2.0,BINH THANH,0.11057247745426507,0.0
6.0,80.0,3.0,2.0,1.0,0.0,2.0,TAN PHU,0.08977856929214675,0.0
2.0,30.0,1.0,2.0,0.0,1.0,2.0,TAN BINH,0.10818958685246544,0.0
5.4,38.0,3.0,3.0,1.0,1.0,3.0,11,0.11410860554881458,0.0
5.8,25.0,4.0,1.0,1.0,0.0,4.0,1,0.1352847565715967,0.0
4.5,56.0,4.0,3.0,1.0,0.0,3.0,12,0.06605619406752164,0.0
1.9,50.5,2.0,1.0,0.0,0.0,3.0,BINH TAN,0.0799054007556501,0.0
3.3,44.0,2.0,1.0,1.0,0.0,2.0,BINH TAN,0.0799054007556501,0.0
3.5,70.0,2.0,2.0,0.0,0.0,1.0,12,0.06605619406752164,0.0
3.5,50.0,2.0,2.0,0.0,0.0,2.0,9,0.0778805983721728,0.0
6.5,62.0,4.0,4.0,1.0,0.0,4.0,TAN PHU,0.08977856929214675,2.0
4.6,48.0,1.0,1.0,0.0,1.0,3.0,TAN BINH,0.10818958685246544,0.0
5.9,60.0,4.0,4.0,0.0,0.0,4.0,GO VAP,0.10348560001584498,0.0
3.3,26.0,2.0,2.0,0.0,0.0,3.0,PHU NHUAN,0.12307967709930681,0.0
9.0,63.0,3.0,1.0,1.0,1.0,2.0,PHU NHUAN,0.12307967709930681,0.0
5.7,39.0,1.0,1.0,0.0,1.0,2.0,11,0.11410860554881458,0.0
4.55,45.0,3.0,3.0,0.0,0.0,2.0,TAN BINH,0.10818958685246544,1.0
3.2,50.0,2.0,2.0,0.0,0.0,2.0,12,0.06605619406752164,0.0
5.65,50.0,2.0,1.0,1.0,1.0,2.0,TAN BINH,0.10818958685246544,0.0
2.93,30.0,2.0,1.0,0.0,0.0,2.0,BINH TAN,0.0799054007556501,0.0
3.3,71.0,1.0,1.0,0.0,1.0,1.0,THU DUC,0.07739925980445196,1.0
3.2,41.0,2.0,2.0,1.0,0.0,2.0,GO VAP,0.10348560001584498,0.0
4.7,56.0,3.0,2.0,1.0,1.0,2.0,GO VAP,0.10348560001584498,0.0
3.45,32.0,2.0,2.0,1.0,0.0,1.0,TAN BINH,0.10818958685246544,0.0
4.7,39.0,1.0,1.0,1.0,1.0,2.0,11,0.11410860554881458,0.0
4.0,64.0,3.0,3.0,0.0,0.0,3.0,12,0.06605619406752164,0.0
4.9,33.0,3.0,3.0,1.0,0.0,2.0,8,0.10265030798817504,3.0
2.5,45.0,4.0,1.0,0.0,0.0,3.0,GO VAP,0.10348560001584498,3.0
5.28,45.0,4.0,3.0,1.0,0.0,2.0,8,0.10265030798817504,2.0
4.5,60.0,4.0,3.0,0.0,0.0,3.0,GO VAP,0.10348560001584498,1.0
4.5,60.0,4.0,3.0,0.0,0.0,3.0,GO VAP,0.10348560001584498,0.0
7.5,57.0,2.0,2.0,1.0,0.0,1.0,8,0.10265030798817504,0.0
5.2,66.0,3.0,3.0,0.0,0.0,3.0,12,0.06605619406752164,0.0
4.6,60.0,4.0,4.0,0.0,0.0,4.0,TAN PHU,0.08977856929214675,0.0
2.6,25.0,1.0,1.0,0.0,0.0,1.0,TAN BINH,0.10818958685246544,0.0
5.5,55.0,4.0,5.0,0.0,0.0,1.0,TAN BINH,0.10818958685246544,2.0
5.8,58.0,4.0,6.0,0.0,0.0,4.0,GO VAP,0.10348560001584498,0.0
1.95,35.0,2.0,1.0,0.0,1.0,2.0,12,0.06605619406752164,3.0
6.1,55.0,3.0,1.0,0.0,1.0,3.0,TAN BINH,0.10818958685246544,0.0
3.9,45.0,2.0,2.0,1.0,1.0,2.0,TAN BINH,0.10818958685246544,0.0
4.5,48.0,3.0,3.0,0.0,0.0,3.0,BINH TAN,0.0799054007556501,0.0
4.6,75.0,2.0,1.0,1.0,1.0,4.0,BINH THANH,0.11057247745426507,0.0
9.0,84.0,6.0,6.0,1.0,0.0,4.0,1,0.1352847565715967,0.0
1.2,9.0,1.0,1.0,1.0,0.0,3.0,1,0.1352847565715967,2.0
5.4,85.6,1.0,1.0,0.0,1.0,1.0,12,0.06605619406752164,1.0
3.9,77.0,3.0,4.0,1.0,0.0,2.0,9,0.0778805983721728,1.0
4.0,60.0,2.0,2.0,0.0,0.0,2.0,GO VAP,0.10348560001584498,0.0
3.96,60.0,4.0,3.0,0.0,1.0,4.0,BINH THANH,0.11057247745426507,0.0
6.7,89.0,3.0,3.0,0.0,0.0,3.0,BINH THANH,0.11057247745426507,0.0
3.0,21.0,2.0,2.0,1.0,0.0,2.0,TAN PHU,0.08977856929214675,1.0
3.9,40.0,2.0,2.0,0.0,1.0,2.0,GO VAP,0.10348560001584498,2.0
7.0,52.0,2.0,2.0,1.0,0.0,2.0,TAN BINH,0.10818958685246544,0.0
3.6,56.0,3.0,3.0,0.0,0.0,3.0,12,0.06605619406752164,0.0
7.5,85.0,6.0,6.0,1.0,0.0,4.0,8,0.10265030798817504,3.0
7.0,100.0,2.0,2.0,1.0,0.0,2.0,BINH TAN,0.0799054007556501,0.0
3.7,36.0,2.0,2.0,1.0,0.0,1.0,TAN BINH,0.10818958685246544,1.0
6.0,80.0,4.0,3.0,1.0,0.0,2.0,GO VAP,0.10348560001584498,2.0
2.4,23.0,1.0,2.0,1.0,1.0,2.0,10,0.1246569785410537,0.0
5.7,52.0,2.0,2.0,0.0,1.0,2.0,TAN BINH,0.10818958685246544,0.0
3.7,43.0,2.0,2.0,0.0,1.0,1.0,TAN BINH,0.10818958685246544,0.0
7.2,93.0,1.0,1.0,1.0,0.0,3.0,BINH TAN,0.0799054007556501,3.0
6.8,70.0,1.0,1.0,0.0,0.0,1.0,BINH TAN,0.0799054007556501,2.0
2.0,27.0,1.0,2.0,0.0,0.0,2.0,TAN PHU,0.08977856929214675,0.0
2.95,36.0,1.0,1.0,1.0,1.0,1.0,TAN PHU,0.08977856929214675,0.0
6.2,71.0,4.0,4.0,1.0,1.0,4.0,PHU NHUAN,0.12307967709930681,0.0
2.8,27.0,2.0,2.0,0.0,0.0,2.0,BINH THANH,0.11057247745426507,0.0
3.7,50.0,2.0,2.0,1.0,0.0,2.0,TAN BINH,0.10818958685246544,0.0
4.9,47.0,2.0,2.0,0.0,0.0,2.0,TAN PHU,0.08977856929214675,0.0
3.5,60.0,6.0,1.0,1.0,0.0,2.0,TAN PHU,0.08977856929214675,2.0
4.08,40.0,3.0,3.0,1.0,0.0,1.0,8,0.10265030798817504,2.0
3.65,33.0,2.0,1.0,0.0,0.0,2.0,GO VAP,0.10348560001584498,1.0
7.3,85.0,1.0,1.0,0.0,0.0,2.0,11,0.11410860554881458,0.0
3.8,50.0,2.0,2.0,1.0,0.0,2.0,6,0.0926808936585497,0.0
2.3,47.0,1.0,1.0,1.0,0.0,1.0,TAN PHU,0.08977856929214675,2.0
3.5,45.0,1.0,1.0,0.0,0.0,2.0,8,0.10265030798817504,0.0
3.5,45.0,2.0,1.0,0.0,0.0,2.0,8,0.10265030798817504,0.0
3.4,64.0,3.0,1.0,0.0,0.0,2.0,TAN BINH,0.10818958685246544,0.0
4.8,44.0,2.0,2.0,1.0,0.0,2.0,TAN PHU,0.08977856929214675,0.0
6.1,79.0,4.0,4.0,1.0,1.0,3.0,9,0.0778805983721728,1.0
5.65,42.0,2.0,1.0,0.0,0.0,2.0,GO VAP,0.10348560001584498,2.0
4.5,57.0,3.0,2.0,0.0,0.0,1.0,TAN BINH,0.10818958685246544,1.0
4.5,57.0,3.0,2.0,0.0,0.0,1.0,TAN BINH,0.10818958685246544,0.0
7.2,42.0,3.0,1.0,0.0,1.0,2.0,3,0.11497351452777377,0.0
4.98,56.0,3.0,3.0,1.0,1.0,2.0,BINH THANH,0.11057247745426507,2.0
3.6,20.0,1.0,1.0,1.0,0.0,2.0,BINH THANH,0.11057247745426507,0.0
3.95,23.0,1.0,1.0,0.0,0.0,3.0,BINH THANH,0.11057247745426507,1.0
4.35,50.0,3.0,2.0,0.0,1.0,2.0,GO VAP,0.10348560001584498,0.0
6.5,41.0,3.0,3.0,0.0,1.0,3.0,BINH THANH,0.11057247745426507,2.0
2.55,27.0,1.0,2.0,0.0,1.0,2.0,TAN PHU,0.08977856929214675,0.0
2.95,36.0,1.0,1.0,0.0,1.0,1.0,TAN PHU,0.08977856929214675,0.0
5.2,60.0,2.0,1.0,1.0,1.0,2.0,TAN BINH,0.10818958685246544,0.0
5.0,31.0,1.0,1.0,1.0,0.0,2.0,10,0.1246569785410537,0.0
5.7,77.0,4.0,4.0,1.0,0.0,2.0,6,0.0926808936585497,0.0
4.6,24.0,1.0,1.0,0.0,0.0,1.0,10,0.1246569785410537,0.0
8.3,41.0,3.0,3.0,1.0,0.0,3.0,10,0.1246569785410537,0.0
7.6,59.0,3.0,3.0,1.0,0.0,2.0,8,0.10265030798817504,2.0
4.79,40.0,1.0,1.0,1.0,0.0,3.0,BINH TAN,0.0799054007556501,1.0
5.3,62.0,4.0,4.0,1.0,1.0,4.0,12,0.06605619406752164,2.0
5.2,44.0,3.0,4.0,0.0,1.0,1.0,BINH THANH,0.11057247745426507,2.0
5.0,60.0,2.0,3.0,1.0,1.0,2.0,TAN BINH,0.10818958685246544,1.0
3.99,28.0,3.0,3.0,0.0,0.0,3.0,GO VAP,0.10348560001584498,0.0
3.2,40.0,2.0,2.0,0.0,1.0,2.0,9,0.0778805983721728,0.0
4.8,56.0,4.0,4.0,1.0,1.0,4.0,12,0.06605619406752164,0.0
2.5,53.0,1.0,1.0,1.0,1.0,1.0,BINH THANH,0.11057247745426507,0.0
3.68,30.2,3.0,4.0,1.0,0.0,3.0,PHU NHUAN,0.12307967709930681,0.0
4.7,42.0,5.0,3.0,0.0,0.0,3.0,11,0.11410860554881458,0.0
6.0,56.0,5.0,5.0,0.0,0.0,4.0,GO VAP,0.10348560001584498,0.0
7.5,96.0,4.0,5.0,0.0,1.0,3.0,12,0.06605619406752164,2.0
3.8,45.0,2.0,1.0,1.0,1.0,2.0,GO VAP,0.10348560001584498,2.0
7.5,80.0,4.0,5.0,1.0,0.0,3.0,GO VAP,0.10348560001584498,1.0
5.0,40.0,4.0,4.0,1.0,0.0,4.0,GO VAP,0.10348560001584498,2.0
3.1,58.0,2.0,2.0,0.0,0.0,2.0,12,0.06605619406752164,1.0
8.8,89.0,1.0,1.0,1.0,0.0,1.0,8,0.10265030798817504,1.0
5.3,50.0,2.0,1.0,0.0,0.0,2.0,11,0.11410860554881458,0.0
4.6,35.0,3.0,2.0,1.0,0.0,1.0,BINH THANH,0.11057247745426507,0.0
5.99,58.0,3.0,3.0,0.0,0.0,2.0,BINH THANH,0.11057247745426507,0.0
6.65,61.0,3.0,1.0,0.0,1.0,1.0,10,0.1246569785410537,0.0
3.0,22.0,2.0,1.0,1.0,0.0,2.0,GO VAP,0.10348560001584498,0.0
2.25,25.0,2.0,1.0,0.0,0.0,2.0,8,0.10265030798817504,1.0
5.8,90.0,3.0,3.0,0.0,0.0,1.0,TAN BINH,0.10818958685246544,0.0
6.0,74.0,3.0,1.0,1.0,0.0,2.0,6,0.0926808936585497,0.0
2.9,24.0,2.0,2.0,0.0,1.0,2.0,TAN PHU,0.08977856929214675,3.0
2.9,24.0,2.0,2.0,1.0,1.0,2.0,TAN PHU,0.08977856929214675,3.0
5.8,39.0,4.0,1.0,0.0,1.0,3.0,11,0.11410860554881458,0.0
3.64,22.0,3.0,3.0,0.0,0.0,3.0,PHU NHUAN,0.12307967709930681,0.0
5.0,65.0,2.0,2.0,0.0,0.0,1.0,GO VAP,0.10348560001584498,0.0
5.1,52.0,3.0,2.0,0.0,0.0,2.0,TAN PHU,0.08977856929214675,0.0
4.4,35.0,2.0,2.0,0.0,1.0,2.0,BINH THANH,0.11057247745426507,0.0
3.1,25.0,3.0,2.0,1.0,0.0,1.0,6,0.0926808936585497,0.0
4.6,42.0,2.0,1.0,1.0,0.0,2.0,6,0.0926808936585497,0.0
4.9,40.0,4.0,3.0,1.0,1.0,3.0,TAN BINH,0.10818958685246544,0.0
5.5,55.0,4.0,4.0,0.0,0.0,4.0,TAN PHU,0.08977856929214675,0.0
8.3,44.0,5.0,4.0,1.0,0.0,4.0,TAN BINH,0.10818958685246544,1.0
6.5,42.0,1.0,1.0,1.0,1.0,1.0,4,0.12601125749710232,1.0
3.2,43.9,1.0,1.0,0.0,0.0,1.0,BINH TAN,0.0799054007556501,0.0
5.9,45.0,4.0,4.0,0.0,0.0,3.0,PHU NHUAN,0.12307967709930681,0.0
2.8,31.0,2.0,1.0,0.0,0.0,1.0,6,0.0926808936585497,0.0
1.98,30.0,2.0,1.0,1.0,0.0,3.0,6,0.0926808936585497,0.0
3.9,50.0,2.0,2.0,1.0,0.0,2.0,GO VAP,0.10348560001584498,0.0
6.5,65.0,4.0,3.0,1.0,0.0,3.0,BINH THANH,0.11057247745426507,2.0
4.6,44.0,1.0,1.0,1.0,1.0,3.0,TAN BINH,0.10818958685246544,0.0
2.25,22.0,3.0,3.0,0.0,0.0,3.0,BINH THANH,0.11057247745426507,3.0
6.1,68.0,3.0,3.0,1.0,0.0,3.0,TAN BINH,0.10818958685246544,1.0
5.0,40.0,4.0,3.0,0.0,0.0,4.0,TAN BINH,0.10818958685246544,0.0
1.5,10.0,2.0,1.0,0.0,1.0,2.0,TAN BINH,0.10818958685246544,0.0
5.0,100.0,3.0,2.0,1.0,1.0,2.0,TAN BINH,0.10818958685246544,0.0
3.99,71.0,2.0,2.0,1.0,0.0,1.0,PHU NHUAN,0.12307967709930681,0.0
3.99,48.0,2.0,2.0,0.0,0.0,2.0,GO VAP,0.10348560001584498,0.0
8.6,92.0,2.0,3.0,0.0,0.0,1.0,TAN PHU,0.08977856929214675,0.0
5.1,41.0,3.0,1.0,1.0,0.0,3.0,GO VAP,0.10348560001584498,0.0
7.9,64.0,5.0,1.0,1.0,0.0,4.0,11,0.11410860554881458,4.0
3.2,40.0,3.0,2.0,1.0,0.0,3.0,GO VAP,0.10348560001584498,1.0
5.1,50.0,1.0,1.0,1.0,0.0,3.0,BINH TAN,0.0799054007556501,3.0
3.8,33.0,2.0,1.0,1.0,0.0,2.0,3,0.11497351452777377,4.0
3.45,36.0,1.0,1.0,0.0,0.0,2.0,BINH TAN,0.0799054007556501,3.0
7.5,48.0,1.0,1.0,1.0,0.0,2.0,BINH TAN,0.0799054007556501,4.0
3.85,45.0,2.0,2.0,1.0,0.0,2.0,GO VAP,0.10348560001584498,0.0
3.1,68.0,1.0,1.0,1.0,1.0,1.0,12,0.06605619406752164,2.0
4.75,55.0,4.0,4.0,0.0,0.0,2.0,BINH THANH,0.11057247745426507,0.0
4.5,60.0,2.0,2.0,1.0,0.0,1.0,TAN PHU,0.08977856929214675,3.0
3.2,52.0,2.0,2.0,0.0,1.0,2.0,BINH TAN,0.0799054007556501,0.0
4.5,40.0,3.0,1.0,1.0,1.0,3.0,11,0.11410860554881458,0.0
2.1,16.0,2.0,2.0,0.0,1.0,2.0,GO VAP,0.10348560001584498,0.0
5.68,50.0,3.0,3.0,1.0,0.0,3.0,8,0.10265030798817504,2.0
4.78,40.0,3.0,3.0,1.0,0.0,3.0,8,0.10265030798817504,2.0
3.6,26.0,2.0,2.0,1.0,0.0,2.0,8,0.10265030798817504,3.0
8.2,41.0,4.0,1.0,1.0,0.0,4.0,PHU NHUAN,0.12307967709930681,0.0
3.35,40.0,2.0,2.0,0.0,0.0,2.0,GO VAP,0.10348560001584498,0.0
3.7,68.0,3.0,1.0,0.0,0.0,2.0,GO VAP,0.10348560001584498,1.0
5.6,95.0,3.0,2.0,1.0,1.0,1.0,TAN BINH,0.10818958685246544,1.0
4.2,50.0,3.0,1.0,1.0,0.0,2.0,12,0.06605619406752164,0.0
2.3,26.0,2.0,2.0,0.0,0.0,2.0,12,0.06605619406752164,4.0
3.1,39.0,2.0,2.0,0.0,1.0,2.0,GO VAP,0.10348560001584498,0.0
3.4,66.0,4.0,4.0,0.0,0.0,3.0,12,0.06605619406752164,1.0
6.9,66.0,3.0,1.0,1.0,0.0,3.0,GO VAP,0.10348560001584498,0.0
5.6,70.0,6.0,5.0,1.0,1.0,4.0,TAN PHU,0.08977856929214675,0.0
4.99,56.0,1.0,1.0,1.0,0.0,1.0,TAN BINH,0.10818958685246544,0.0
7.5,30.0,3.0,3.0,1.0,1.0,4.0,3,0.11497351452777377,2.0
3.5,44.0,2.0,2.0,1.0,0.0,2.0,10,0.1246569785410537,0.0
5.2,53.0,3.0,1.0,1.0,1.0,2.0,11,0.11410860554881458,0.0
4.99,56.0,1.0,1.0,0.0,0.0,1.0,TAN BINH,0.10818958685246544,0.0
3.45,45.0,2.0,1.0,0.0,0.0,2.0,GO VAP,0.10348560001584498,1.0
6.2,88.0,2.0,2.0,0.0,1.0,3.0,9,0.0778805983721728,0.0
5.0,50.0,2.0,2.0,1.0,0.0,2.0,GO VAP,0.10348560001584498,3.0
3.5,45.0,3.0,3.0,0.0,1.0,3.0,GO VAP,0.10348560001584498,0.0
2.6,37.0,2.0,2.0,0.0,0.0,2.0,TAN BINH,0.10818958685246544,2.0
3.25,48.0,1.0,1.0,1.0,0.0,2.0,BINH TAN,0.0799054007556501,3.0
3.0,8.0,3.0,3.0,0.0,0.0,1.0,GO VAP,0.10348560001584498,0.0
3.0,8.0,3.0,3.0,0.0,1.0,1.0,GO VAP,0.10348560001584498,0.0
4.7,60.0,1.0,1.0,1.0,0.0,2.0,TAN PHU,0.08977856929214675,0.0
5.8,72.0,1.0,1.0,1.0,0.0,2.0,BINH TAN,0.0799054007556501,2.0
6.5,64.0,1.0,1.0,1.0,0.0,3.0,TAN PHU,0.08977856929214675,1.0
6.0,74.0,1.0,1.0,1.0,0.0,1.0,BINH TAN,0.0799054007556501,1.0
5.3,80.0,1.0,1.0,0.0,0.0,2.0,BINH TAN,0.0799054007556501,0.0
3.8,62.0,1.0,1.0,1.0,0.0,2.0,BINH TAN,0.0799054007556501,3.0
3.4,38.0,1.0,1.0,0.0,0.0,2.0,TAN PHU,0.08977856929214675,2.0
5.88,57.0,3.0,2.0,1.0,0.0,2.0,8,0.10265030798817504,3.0
3.0,48.0,1.0,1.0,0.0,0.0,2.0,TAN PHU,0.08977856929214675,0.0
4.8,70.0,1.0,1.0,0.0,1.0,2.0,TAN PHU,0.08977856929214675,2.0
3.6,58.0,4.0,3.0,1.0,0.0,3.0,THU DUC,0.07739925980445196,3.0
2.75,50.6,1.0,1.0,1.0,0.0,2.0,GO VAP,0.10348560001584498,2.0
4.45,38.0,2.0,3.0,0.0,0.0,3.0,8,0.10265030798817504,2.0
5.3,80.0,6.0,5.0,1.0,1.0,4.0,TAN PHU,0.08977856929214675,2.0
4.9,60.0,1.0,1.0,1.0,1.0,3.0,TAN PHU,0.08977856929214675,3.0
9.0,70.0,5.0,4.0,1.0,0.0,4.0,TAN BINH,0.10818958685246544,0.0
5.3,52.0,3.0,3.0,0.0,0.0,4.0,TAN BINH,0.10818958685246544,0.0
4.5,54.0,4.0,5.0,1.0,1.0,3.0,9,0.0778805983721728,2.0
4.1,38.0,2.0,2.0,0.0,0.0,1.0,8,0.10265030798817504,0.0
5.55,44.0,3.0,2.0,1.0,0.0,2.0,8,0.10265030798817504,3.0
3.2,35.0,2.0,2.0,0.0,0.0,2.0,GO VAP,0.10348560001584498,0.0
2.95,40.0,2.0,2.0,0.0,1.0,2.0,GO VAP,0.10348560001584498,0.0
3.2,45.0,2.0,2.0,1.0,1.0,1.0,GO VAP,0.10348560001584498,0.0
4.65,100.0,1.0,1.0,0.0,1.0,2.0,7,0.09975934773649435,2.0
2.65,31.0,3.0,1.0,0.0,1.0,3.0,PHU NHUAN,0.12307967709930681,3.0
2.3,26.0,3.0,3.0,0.0,0.0,4.0,PHU NHUAN,0.12307967709930681,3.0
4.5,78.0,2.0,2.0,1.0,0.0,2.0,12,0.06605619406752164,3.0
3.6,30.0,3.0,3.0,1.0,0.0,2.0,TAN BINH,0.10818958685246544,0.0
